"","V1","V2","V3"
"28363","C",34385,"34385"
"28364","V",1008,"1"
"28365","V",1009,"1"
"28366","V",1058,"1"
"28367","V",1056,"1"
"28368","V",1032,"1"
"28369","V",1018,"1"
"28370","V",1034,"1"
"28371","C",34390,"34390"
"28372","V",1008,"1"
"28373","V",1164,"1"
"28374","V",1030,"1"
"28375","V",1087,"1"
"28376","V",1054,"1"
"28377","V",1134,"1"
"28378","V",1034,"1"
"28379","V",1078,"1"
"28380","C",34405,"34405"
"28381","V",1008,"1"
"28382","V",1022,"1"
"28383","V",1009,"1"
"28384","V",1017,"1"
"28385","V",1001,"1"
"28386","V",1074,"1"
"28387","C",34421,"34421"
"28388","V",1119,"1"
"28389","V",1016,"1"
"28390","V",1076,"1"
"28391","V",1067,"1"
"28392","V",1078,"1"
"28393","V",1074,"1"
"28394","V",1057,"1"
"28395","V",1008,"1"
"28396","V",1030,"1"
"28397","V",1038,"1"
"28398","V",1009,"1"
"28399","V",1026,"1"
"28400","V",1003,"1"
"28401","V",1001,"1"
"28402","V",1042,"1"
"28403","V",1034,"1"
"28404","C",34457,"34457"
"28405","V",1112,"1"
"28406","V",1008,"1"
"28407","V",1027,"1"
"28408","V",1009,"1"
"28409","V",1002,"1"
"28410","V",1034,"1"
"28411","C",34477,"34477"
"28412","V",1118,"1"
"28413","V",1030,"1"
"28414","V",1026,"1"
"28415","V",1017,"1"
"28416","V",1039,"1"
"28417","V",1003,"1"
"28418","V",1024,"1"
"28419","V",1034,"1"
"28420","C",34483,"34483"
"28421","V",1230,"1"
"28422","V",1025,"1"
"28423","V",1049,"1"
"28424","V",1017,"1"
"28425","V",1018,"1"
"28426","V",1004,"1"
"28427","V",1009,"1"
"28428","V",1046,"1"
"28429","V",1052,"1"
"28430","V",1060,"1"
"28431","V",1026,"1"
"28432","V",1001,"1"
"28433","V",1034,"1"
"28434","C",34485,"34485"
"28435","V",1234,"1"
"28436","V",1017,"1"
"28437","V",1004,"1"
"28438","V",1008,"1"
"28439","V",1037,"1"
"28440","V",1009,"1"
"28441","V",1295,"1"
"28442","V",1040,"1"
"28443","V",1001,"1"
"28444","C",34489,"34489"
"28445","V",1008,"1"
"28446","V",1077,"1"
"28447","V",1017,"1"
"28448","V",1040,"1"
"28449","V",1003,"1"
"28450","V",1001,"1"
"28451","V",1018,"1"
"28452","C",34494,"34494"
"28453","V",1027,"1"
"28454","V",1026,"1"
"28455","V",1012,"1"
"28456","V",1041,"1"
"28457","V",1063,"1"
"28458","V",1088,"1"
"28459","V",1034,"1"
"28460","C",34498,"34498"
"28461","V",1127,"1"
"28462","V",1020,"1"
"28463","V",1155,"1"
"28464","V",1063,"1"
"28465","V",1004,"1"
"28466","V",1018,"1"
"28467","V",1079,"1"
"28468","V",1034,"1"
"28469","C",34500,"34500"
"28470","V",1020,"1"
"28471","V",1027,"1"
"28472","V",1124,"1"
"28473","V",1143,"1"
"28474","V",1041,"1"
"28475","V",1004,"1"
"28476","C",34509,"34509"
"28477","V",1017,"1"
"28478","V",1018,"1"
"28479","V",1008,"1"
"28480","V",1035,"1"
"28481","V",1037,"1"
"28482","V",1009,"1"
"28483","V",1032,"1"
"28484","V",1001,"1"
"28485","C",34512,"34512"
"28486","V",1009,"1"
"28487","V",1026,"1"
"28488","V",1017,"1"
"28489","V",1041,"1"
"28490","V",1001,"1"
"28491","V",1074,"1"
"28492","C",34523,"34523"
"28493","V",1008,"1"
"28494","V",1035,"1"
"28495","V",1009,"1"
"28496","V",1003,"1"
"28497","V",1001,"1"
"28498","V",1018,"1"
"28499","C",34529,"34529"
"28500","V",1045,"1"
"28501","V",1008,"1"
"28502","V",1009,"1"
"28503","V",1034,"1"
"28504","V",1004,"1"
"28505","V",1105,"1"
"28506","C",34547,"34547"
"28507","V",1025,"1"
"28508","V",1045,"1"
"28509","V",1062,"1"
"28510","V",1026,"1"
"28511","V",1017,"1"
"28512","V",1034,"1"
"28513","V",1004,"1"
"28514","C",34551,"34551"
"28515","V",1058,"1"
"28516","V",1017,"1"
"28517","V",1018,"1"
"28518","V",1004,"1"
"28519","V",1078,"1"
"28520","V",1008,"1"
"28521","V",1030,"1"
"28522","V",1009,"1"
"28523","V",1003,"1"
"28524","C",34552,"34552"
"28525","V",1112,"1"
"28526","V",1008,"1"
"28527","V",1038,"1"
"28528","V",1009,"1"
"28529","V",1070,"1"
"28530","V",1026,"1"
"28531","V",1017,"1"
"28532","V",1041,"1"
"28533","V",1003,"1"
"28534","V",1001,"1"
"28535","V",1061,"1"
"28536","V",1004,"1"
"28537","V",1034,"1"
"28538","V",1043,"1"
"28539","V",1021,"1"
"28540","V",1044,"1"
"28541","V",1074,"1"
"28542","C",34563,"34563"
"28543","V",1130,"1"
"28544","V",1017,"1"
"28545","V",1004,"1"
"28546","V",1018,"1"
"28547","V",1008,"1"
"28548","V",1037,"1"
"28549","V",1009,"1"
"28550","V",1003,"1"
"28551","V",1001,"1"
"28552","V",1034,"1"
"28553","C",34566,"34566"
"28554","V",1064,"1"
"28555","V",1089,"1"
"28556","V",1123,"1"
"28557","V",1026,"1"
"28558","V",1017,"1"
"28559","V",1070,"1"
"28560","V",1067,"1"
"28561","V",1034,"1"
"28562","V",1014,"1"
"28563","C",34573,"34573"
"28564","V",1035,"1"
"28565","V",1045,"1"
"28566","V",1046,"1"
"28567","V",1001,"1"
"28568","V",1018,"1"
"28569","V",1034,"1"
"28570","C",34574,"34574"
"28571","V",1008,"1"
"28572","V",1009,"1"
"28573","V",1017,"1"
"28574","V",1034,"1"
"28575","V",1004,"1"
"28576","V",1074,"1"
"28577","C",34576,"34576"
"28578","V",1008,"1"
"28579","V",1035,"1"
"28580","V",1009,"1"
"28581","V",1017,"1"
"28582","V",1003,"1"
"28583","V",1001,"1"
"28584","V",1018,"1"
"28585","V",1002,"1"
"28586","V",1004,"1"
"28587","C",34578,"34578"
"28588","V",1020,"1"
"28589","V",1092,"1"
"28590","V",1007,"1"
"28591","V",1228,"1"
"28592","V",1018,"1"
"28593","V",1072,"1"
"28594","V",1021,"1"
"28595","V",1008,"1"
"28596","V",1010,"1"
"28597","V",1093,"1"
"28598","V",1026,"1"
"28599","V",1053,"1"
"28600","V",1176,"1"
"28601","C",34590,"34590"
"28602","V",1045,"1"
"28603","V",1008,"1"
"28604","V",1009,"1"
"28605","V",1017,"1"
"28606","V",1004,"1"
"28607","V",1074,"1"
"28608","V",1021,"1"
"28609","C",34591,"34591"
"28610","V",1008,"1"
"28611","V",1035,"1"
"28612","V",1020,"1"
"28613","V",1009,"1"
"28614","V",1001,"1"
"28615","V",1003,"1"
"28616","V",1004,"1"
"28617","V",1018,"1"
"28618","C",34593,"34593"
"28619","V",1008,"1"
"28620","V",1035,"1"
"28621","V",1037,"1"
"28622","V",1009,"1"
"28623","V",1209,"1"
"28624","V",1032,"1"
"28625","V",1018,"1"
"28626","V",1004,"1"
"28627","V",1034,"1"
"28628","C",34594,"34594"
"28629","V",1046,"1"
"28630","V",1133,"1"
"28631","V",1251,"1"
"28632","V",1001,"1"
"28633","V",1075,"1"
"28634","V",1018,"1"
"28635","V",1004,"1"
"28636","C",34600,"34600"
"28637","V",1008,"1"
"28638","V",1035,"1"
"28639","V",1009,"1"
"28640","V",1049,"1"
"28641","V",1003,"1"
"28642","V",1001,"1"
"28643","V",1018,"1"
"28644","C",34602,"34602"
"28645","V",1025,"1"
"28646","V",1016,"1"
"28647","V",1020,"1"
"28648","V",1070,"1"
"28649","V",1072,"1"
"28650","V",1036,"1"
"28651","V",1008,"1"
"28652","V",1038,"1"
"28653","V",1100,"1"
"28654","V",1026,"1"
"28655","V",1001,"1"
"28656","V",1041,"1"
"28657","V",1034,"1"
"28658","C",34620,"34620"
"28659","V",1008,"1"
"28660","V",1035,"1"
"28661","V",1017,"1"
"28662","V",1041,"1"
"28663","V",1003,"1"
"28664","V",1001,"1"
"28665","V",1004,"1"
"28666","V",1018,"1"
"28667","V",1034,"1"
"28668","C",34628,"34628"
"28669","V",1025,"1"
"28670","V",1040,"1"
"28671","V",1026,"1"
"28672","V",1041,"1"
"28673","V",1001,"1"
"28674","V",1004,"1"
"28675","C",34632,"34632"
"28676","V",1035,"1"
"28677","V",1008,"1"
"28678","V",1009,"1"
"28679","V",1017,"1"
"28680","V",1001,"1"
"28681","V",1003,"1"
"28682","V",1018,"1"
"28683","C",34639,"34639"
"28684","V",1023,"1"
"28685","V",1038,"1"
"28686","V",1060,"1"
"28687","V",1052,"1"
"28688","V",1026,"1"
"28689","V",1041,"1"
"28690","V",1067,"1"
"28691","V",1004,"1"
"28692","C",34664,"34664"
"28693","V",1016,"1"
"28694","V",1123,"1"
"28695","V",1017,"1"
"28696","V",1004,"1"
"28697","V",1008,"1"
"28698","V",1009,"1"
"28699","V",1040,"1"
"28700","V",1001,"1"
"28701","C",34679,"34679"
"28702","V",1038,"1"
"28703","V",1017,"1"
"28704","V",1026,"1"
"28705","V",1232,"1"
"28706","V",1041,"1"
"28707","V",1018,"1"
"28708","V",1034,"1"
"28709","C",34686,"34686"
"28710","V",1008,"1"
"28711","V",1119,"1"
"28712","V",1009,"1"
"28713","V",1246,"1"
"28714","V",1061,"1"
"28715","V",1004,"1"
"28716","V",1044,"1"
"28717","C",34692,"34692"
"28718","V",1008,"1"
"28719","V",1046,"1"
"28720","V",1017,"1"
"28721","V",1001,"1"
"28722","V",1018,"1"
"28723","V",1034,"1"
"28724","C",34694,"34694"
"28725","V",1008,"1"
"28726","V",1035,"1"
"28727","V",1051,"1"
"28728","V",1016,"1"
"28729","V",1009,"1"
"28730","V",1034,"1"
"28731","C",34701,"34701"
"28732","V",1009,"1"
"28733","V",1001,"1"
"28734","V",1003,"1"
"28735","V",1042,"1"
"28736","V",1034,"1"
"28737","V",1004,"1"
"28738","V",1083,"1"
"28739","C",34708,"34708"
"28740","V",1035,"1"
"28741","V",1036,"1"
"28742","V",1037,"1"
"28743","V",1009,"1"
"28744","V",1131,"1"
"28745","V",1040,"1"
"28746","C",34714,"34714"
"28747","V",1098,"1"
"28748","V",1066,"1"
"28749","V",1027,"1"
"28750","V",1125,"1"
"28751","V",1295,"1"
"28752","V",1088,"1"
"28753","V",1096,"1"
"28754","V",1003,"1"
"28755","V",1034,"1"
"28756","V",1042,"1"
"28757","V",1130,"1"
"28758","V",1020,"1"
"28759","V",1157,"1"
"28760","V",1004,"1"
"28761","V",1072,"1"
"28762","V",1021,"1"
"28763","V",1008,"1"
"28764","V",1126,"1"
"28765","V",1026,"1"
"28766","V",1041,"1"
"28767","V",1053,"1"
"28768","V",1028,"1"
"28769","C",34716,"34716"
"28770","V",1020,"1"
"28771","V",1004,"1"
"28772","V",1021,"1"
"28773","V",1038,"1"
"28774","V",1009,"1"
"28775","V",1026,"1"
"28776","V",1068,"1"
"28777","V",1041,"1"
"28778","V",1042,"1"
"28779","V",1034,"1"
"28780","C",34726,"34726"
"28781","V",1076,"1"
"28782","V",1003,"1"
"28783","V",1001,"1"
"28784","V",1034,"1"
"28785","V",1004,"1"
"28786","V",1018,"1"
"28787","C",34736,"34736"
"28788","V",1138,"1"
"28789","V",1020,"1"
"28790","V",1046,"1"
"28791","V",1026,"1"
"28792","V",1041,"1"
"28793","V",1001,"1"
"28794","V",1003,"1"
"28795","V",1013,"1"
"28796","V",1053,"1"
"28797","V",1034,"1"
"28798","V",1004,"1"
"28799","V",1156,"1"
"28800","C",34740,"34740"
"28801","V",1098,"1"
"28802","V",1008,"1"
"28803","V",1035,"1"
"28804","V",1077,"1"
"28805","V",1009,"1"
"28806","V",1001,"1"
"28807","V",1003,"1"
"28808","V",1044,"1"
"28809","C",34743,"34743"
"28810","V",1008,"1"
"28811","V",1136,"1"
"28812","V",1030,"1"
"28813","V",1124,"1"
"28814","V",1017,"1"
"28815","V",1024,"1"
"28816","V",1034,"1"
"28817","C",34760,"34760"
"28818","V",1017,"1"
"28819","V",1004,"1"
"28820","V",1127,"1"
"28821","V",1008,"1"
"28822","V",1030,"1"
"28823","V",1158,"1"
"28824","V",1009,"1"
"28825","V",1144,"1"
"28826","V",1003,"1"
"28827","V",1001,"1"
"28828","C",34770,"34770"
"28829","V",1000,"1"
"28830","V",1046,"1"
"28831","V",1049,"1"
"28832","V",1003,"1"
"28833","V",1001,"1"
"28834","V",1034,"1"
"28835","V",1018,"1"
"28836","V",1004,"1"
"28837","C",34771,"34771"
"28838","V",1098,"1"
"28839","V",1017,"1"
"28840","V",1007,"1"
"28841","V",1004,"1"
"28842","V",1008,"1"
"28843","V",1027,"1"
"28844","V",1056,"1"
"28845","V",1026,"1"
"28846","V",1032,"1"
"28847","V",1044,"1"
"28848","V",1105,"1"
"28849","C",34773,"34773"
"28850","V",1008,"1"
"28851","V",1065,"1"
"28852","V",1020,"1"
"28853","V",1109,"1"
"28854","V",1041,"1"
"28855","V",1034,"1"
"28856","C",34775,"34775"
"28857","V",1008,"1"
"28858","V",1025,"1"
"28859","V",1030,"1"
"28860","V",1135,"1"
"28861","V",1046,"1"
"28862","V",1058,"1"
"28863","V",1052,"1"
"28864","V",1026,"1"
"28865","V",1001,"1"
"28866","V",1004,"1"
"28867","V",1034,"1"
"28868","V",1002,"1"
"28869","V",1018,"1"
"28870","C",34779,"34779"
"28871","V",1130,"1"
"28872","V",1157,"1"
"28873","V",1020,"1"
"28874","V",1109,"1"
"28875","V",1096,"1"
"28876","V",1004,"1"
"28877","V",1028,"1"
"28878","C",34798,"34798"
"28879","V",1017,"1"
"28880","V",1060,"1"
"28881","V",1052,"1"
"28882","V",1004,"1"
"28883","V",1014,"1"
"28884","V",1018,"1"
"28885","C",34816,"34816"
"28886","V",1008,"1"
"28887","V",1035,"1"
"28888","V",1003,"1"
"28889","V",1018,"1"
"28890","V",1079,"1"
"28891","V",1034,"1"
"28892","C",34822,"34822"
"28893","V",1008,"1"
"28894","V",1030,"1"
"28895","V",1017,"1"
"28896","V",1001,"1"
"28897","V",1034,"1"
"28898","V",1072,"1"
"28899","C",34827,"34827"
"28900","V",1000,"1"
"28901","V",1008,"1"
"28902","V",1035,"1"
"28903","V",1009,"1"
"28904","V",1017,"1"
"28905","V",1001,"1"
"28906","V",1018,"1"
"28907","C",34833,"34833"
"28908","V",1008,"1"
"28909","V",1051,"1"
"28910","V",1020,"1"
"28911","V",1009,"1"
"28912","V",1080,"1"
"28913","V",1004,"1"
"28914","C",34844,"34844"
"28915","V",1036,"1"
"28916","V",1008,"1"
"28917","V",1009,"1"
"28918","V",1038,"1"
"28919","V",1026,"1"
"28920","V",1041,"1"
"28921","V",1034,"1"
"28922","V",1053,"1"
"28923","C",34846,"34846"
"28924","V",1035,"1"
"28925","V",1008,"1"
"28926","V",1037,"1"
"28927","V",1009,"1"
"28928","V",1018,"1"
"28929","V",1034,"1"
"28930","C",34847,"34847"
"28931","V",1065,"1"
"28932","V",1020,"1"
"28933","V",1018,"1"
"28934","V",1008,"1"
"28935","V",1027,"1"
"28936","V",1038,"1"
"28937","V",1026,"1"
"28938","V",1041,"1"
"28939","C",34850,"34850"
"28940","V",1001,"1"
"28941","V",1003,"1"
"28942","V",1004,"1"
"28943","V",1156,"1"
"28944","V",1018,"1"
"28945","V",1071,"1"
"28946","C",34853,"34853"
"28947","V",1295,"1"
"28948","V",1148,"1"
"28949","V",1017,"1"
"28950","V",1040,"1"
"28951","V",1235,"1"
"28952","V",1004,"1"
"28953","C",34854,"34854"
"28954","V",1008,"1"
"28955","V",1010,"1"
"28956","V",1000,"1"
"28957","V",1017,"1"
"28958","V",1068,"1"
"28959","V",1072,"1"
"28960","C",34856,"34856"
"28961","V",1008,"1"
"28962","V",1064,"1"
"28963","V",1037,"1"
"28964","V",1009,"1"
"28965","V",1026,"1"
"28966","V",1034,"1"
"28967","C",34859,"34859"
"28968","V",1035,"1"
"28969","V",1130,"1"
"28970","V",1008,"1"
"28971","V",1109,"1"
"28972","V",1058,"1"
"28973","V",1046,"1"
"28974","V",1049,"1"
"28975","V",1001,"1"
"28976","V",1034,"1"
"28977","C",34876,"34876"
"28978","V",1084,"1"
"28979","V",1008,"1"
"28980","V",1030,"1"
"28981","V",1034,"1"
"28982","V",1002,"1"
"28983","V",1004,"1"
"28984","C",34883,"34883"
"28985","V",1035,"1"
"28986","V",1008,"1"
"28987","V",1009,"1"
"28988","V",1003,"1"
"28989","V",1079,"1"
"28990","V",1018,"1"
"28991","V",1004,"1"
"28992","C",34892,"34892"
"28993","V",1035,"1"
"28994","V",1017,"1"
"28995","V",1001,"1"
"28996","V",1003,"1"
"28997","V",1004,"1"
"28998","V",1018,"1"
"28999","C",34899,"34899"
"29000","V",1037,"1"
"29001","V",1009,"1"
"29002","V",1017,"1"
"29003","V",1001,"1"
"29004","V",1002,"1"
"29005","V",1004,"1"
"29006","C",34907,"34907"
"29007","V",1230,"1"
"29008","V",1085,"1"
"29009","V",1046,"1"
"29010","V",1001,"1"
"29011","V",1003,"1"
"29012","V",1018,"1"
"29013","C",34925,"34925"
"29014","V",1008,"1"
"29015","V",1036,"1"
"29016","V",1030,"1"
"29017","V",1037,"1"
"29018","V",1009,"1"
"29019","V",1040,"1"
"29020","C",34931,"34931"
"29021","V",1010,"1"
"29022","V",1008,"1"
"29023","V",1027,"1"
"29024","V",1070,"1"
"29025","V",1017,"1"
"29026","V",1041,"1"
"29027","V",1028,"1"
"29028","C",34944,"34944"
"29029","V",1008,"1"
"29030","V",1035,"1"
"29031","V",1126,"1"
"29032","V",1009,"1"
"29033","V",1006,"1"
"29034","V",1034,"1"
"29035","C",34948,"34948"
"29036","V",1008,"1"
"29037","V",1017,"1"
"29038","V",1001,"1"
"29039","V",1003,"1"
"29040","V",1078,"1"
"29041","V",1034,"1"
"29042","V",1018,"1"
"29043","C",34978,"34978"
"29044","V",1036,"1"
"29045","V",1030,"1"
"29046","V",1065,"1"
"29047","V",1017,"1"
"29048","V",1040,"1"
"29049","V",1078,"1"
"29050","C",34985,"34985"
"29051","V",1008,"1"
"29052","V",1017,"1"
"29053","V",1001,"1"
"29054","V",1003,"1"
"29055","V",1018,"1"
"29056","V",1004,"1"
"29057","C",34990,"34990"
"29058","V",1030,"1"
"29059","V",1076,"1"
"29060","V",1017,"1"
"29061","V",1001,"1"
"29062","V",1018,"1"
"29063","V",1078,"1"
"29064","C",34995,"34995"
"29065","V",1035,"1"
"29066","V",1000,"1"
"29067","V",1046,"1"
"29068","V",1049,"1"
"29069","V",1001,"1"
"29070","V",1034,"1"
"29071","V",1018,"1"
"29072","C",35009,"35009"
"29073","V",1113,"1"
"29074","V",1216,"1"
"29075","V",1026,"1"
"29076","V",1070,"1"
"29077","V",1041,"1"
"29078","V",1034,"1"
"29079","C",35018,"35018"
"29080","V",1187,"1"
"29081","V",1030,"1"
"29082","V",1001,"1"
"29083","V",1003,"1"
"29084","V",1114,"1"
"29085","V",1018,"1"
"29086","V",1078,"1"
"29087","C",35026,"35026"
"29088","V",1130,"1"
"29089","V",1004,"1"
"29090","V",1014,"1"
"29091","V",1036,"1"
"29092","V",1037,"1"
"29093","V",1011,"1"
"29094","V",1009,"1"
"29095","V",1040,"1"
"29096","V",1003,"1"
"29097","C",35031,"35031"
"29098","V",1123,"1"
"29099","V",1017,"1"
"29100","V",1155,"1"
"29101","V",1063,"1"
"29102","V",1004,"1"
"29103","V",1021,"1"
"29104","V",1214,"1"
"29105","V",1034,"1"
"29106","V",1075,"1"
"29107","V",1053,"1"
"29108","C",35032,"35032"
"29109","V",1015,"1"
"29110","V",1089,"1"
"29111","V",1011,"1"
"29112","V",1018,"1"
"29113","V",1184,"1"
"29114","V",1014,"1"
"29115","V",1193,"1"
"29116","C",35045,"35045"
"29117","V",1206,"1"
"29118","V",1148,"1"
"29119","V",1049,"1"
"29120","V",1168,"1"
"29121","V",1018,"1"
"29122","V",1014,"1"
"29123","V",1004,"1"
"29124","V",1000,"1"
"29125","V",1008,"1"
"29126","V",1089,"1"
"29127","V",1039,"1"
"29128","V",1040,"1"
"29129","V",1034,"1"
"29130","C",35052,"35052"
"29131","V",1008,"1"
"29132","V",1016,"1"
"29133","V",1082,"1"
"29134","V",1052,"1"
"29135","V",1017,"1"
"29136","V",1014,"1"
"29137","V",1034,"1"
"29138","V",1002,"1"
"29139","V",1004,"1"
"29140","C",35053,"35053"
"29141","V",1130,"1"
"29142","V",1109,"1"
"29143","V",1295,"1"
"29144","V",1009,"1"
"29145","V",1026,"1"
"29146","V",1034,"1"
"29147","V",1004,"1"
"29148","V",1018,"1"
"29149","C",35054,"35054"
"29150","V",1008,"1"
"29151","V",1030,"1"
"29152","V",1162,"1"
"29153","V",1150,"1"
"29154","V",1017,"1"
"29155","V",1024,"1"
"29156","C",35072,"35072"
"29157","V",1098,"1"
"29158","V",1020,"1"
"29159","V",1017,"1"
"29160","V",1004,"1"
"29161","V",1215,"1"
"29162","V",1018,"1"
"29163","V",1027,"1"
"29164","V",1009,"1"
"29165","V",1026,"1"
"29166","V",1041,"1"
"29167","V",1091,"1"
"29168","V",1044,"1"
"29169","V",1167,"1"
"29170","C",35086,"35086"
"29171","V",1130,"1"
"29172","V",1025,"1"
"29173","V",1018,"1"
"29174","V",1000,"1"
"29175","V",1008,"1"
"29176","V",1099,"1"
"29177","V",1056,"1"
"29178","V",1046,"1"
"29179","V",1040,"1"
"29180","V",1006,"1"
"29181","V",1001,"1"
"29182","V",1032,"1"
"29183","V",1034,"1"
"29184","C",35088,"35088"
"29185","V",1000,"1"
"29186","V",1118,"1"
"29187","V",1008,"1"
"29188","V",1030,"1"
"29189","V",1009,"1"
"29190","V",1031,"1"
"29191","V",1040,"1"
"29192","V",1017,"1"
"29193","V",1197,"1"
"29194","V",1001,"1"
"29195","V",1024,"1"
"29196","V",1014,"1"
"29197","V",1018,"1"
"29198","V",1034,"1"
"29199","C",35095,"35095"
"29200","V",1008,"1"
"29201","V",1098,"1"
"29202","V",1003,"1"
"29203","V",1032,"1"
"29204","V",1004,"1"
"29205","V",1215,"1"
"29206","V",1105,"1"
"29207","C",35097,"35097"
"29208","V",1008,"1"
"29209","V",1054,"1"
"29210","V",1001,"1"
"29211","V",1078,"1"
"29212","V",1034,"1"
"29213","V",1018,"1"
"29214","C",35104,"35104"
"29215","V",1035,"1"
"29216","V",1008,"1"
"29217","V",1009,"1"
"29218","V",1001,"1"
"29219","V",1018,"1"
"29220","V",1004,"1"
"29221","C",35107,"35107"
"29222","V",1051,"1"
"29223","V",1016,"1"
"29224","V",1018,"1"
"29225","V",1057,"1"
"29226","V",1125,"1"
"29227","V",1052,"1"
"29228","V",1031,"1"
"29229","V",1026,"1"
"29230","V",1034,"1"
"29231","V",1002,"1"
"29232","C",35110,"35110"
"29233","V",1065,"1"
"29234","V",1020,"1"
"29235","V",1057,"1"
"29236","V",1008,"1"
"29237","V",1113,"1"
"29238","V",1189,"1"
"29239","V",1038,"1"
"29240","V",1295,"1"
"29241","V",1026,"1"
"29242","V",1041,"1"
"29243","V",1034,"1"
"29244","C",35122,"35122"
"29245","V",1025,"1"
"29246","V",1148,"1"
"29247","V",1058,"1"
"29248","V",1004,"1"
"29249","V",1008,"1"
"29250","V",1046,"1"
"29251","V",1026,"1"
"29252","V",1041,"1"
"29253","V",1032,"1"
"29254","V",1034,"1"
"29255","C",35153,"35153"
"29256","V",1025,"1"
"29257","V",1008,"1"
"29258","V",1189,"1"
"29259","V",1038,"1"
"29260","V",1026,"1"
"29261","V",1053,"1"
"29262","V",1034,"1"
"29263","C",35154,"35154"
"29264","V",1017,"1"
"29265","V",1014,"1"
"29266","V",1035,"1"
"29267","V",1037,"1"
"29268","V",1009,"1"
"29269","V",1031,"1"
"29270","V",1040,"1"
"29271","V",1061,"1"
"29272","V",1001,"1"
"29273","V",1032,"1"
"29274","C",35157,"35157"
"29275","V",1119,"1"
"29276","V",1067,"1"
"29277","V",1004,"1"
"29278","V",1008,"1"
"29279","V",1036,"1"
"29280","V",1037,"1"
"29281","V",1125,"1"
"29282","V",1009,"1"
"29283","V",1040,"1"
"29284","V",1034,"1"
"29285","C",35158,"35158"
"29286","V",1035,"1"
"29287","V",1058,"1"
"29288","V",1003,"1"
"29289","V",1001,"1"
"29290","V",1004,"1"
"29291","V",1018,"1"
"29292","C",35160,"35160"
"29293","V",1008,"1"
"29294","V",1035,"1"
"29295","V",1009,"1"
"29296","V",1046,"1"
"29297","V",1034,"1"
"29298","V",1018,"1"
"29299","C",35163,"35163"
"29300","V",1064,"1"
"29301","V",1038,"1"
"29302","V",1054,"1"
"29303","V",1026,"1"
"29304","V",1070,"1"
"29305","V",1041,"1"
"29306","V",1134,"1"
"29307","C",35175,"35175"
"29308","V",1146,"1"
"29309","V",1082,"1"
"29310","V",1017,"1"
"29311","V",1018,"1"
"29312","V",1008,"1"
"29313","V",1046,"1"
"29314","V",1052,"1"
"29315","V",1001,"1"
"29316","V",1034,"1"
"29317","V",1048,"1"
"29318","C",35192,"35192"
"29319","V",1008,"1"
"29320","V",1009,"1"
"29321","V",1026,"1"
"29322","V",1052,"1"
"29323","V",1041,"1"
"29324","V",1079,"1"
"29325","C",35205,"35205"
"29326","V",1025,"1"
"29327","V",1065,"1"
"29328","V",1020,"1"
"29329","V",1058,"1"
"29330","V",1148,"1"
"29331","V",1017,"1"
"29332","V",1008,"1"
"29333","V",1147,"1"
"29334","V",1040,"1"
"29335","V",1026,"1"
"29336","V",1039,"1"
"29337","V",1032,"1"
"29338","V",1053,"1"
"29339","V",1034,"1"
"29340","V",1044,"1"
"29341","C",35216,"35216"
"29342","V",1008,"1"
"29343","V",1035,"1"
"29344","V",1009,"1"
"29345","V",1001,"1"
"29346","V",1003,"1"
"29347","V",1018,"1"
"29348","V",1034,"1"
"29349","V",1004,"1"
"29350","C",35221,"35221"
"29351","V",1025,"1"
"29352","V",1008,"1"
"29353","V",1038,"1"
"29354","V",1026,"1"
"29355","V",1034,"1"
"29356","V",1075,"1"
"29357","C",35231,"35231"
"29358","V",1145,"1"
"29359","V",1020,"1"
"29360","V",1123,"1"
"29361","V",1052,"1"
"29362","V",1092,"1"
"29363","V",1003,"1"
"29364","V",1018,"1"
"29365","C",35234,"35234"
"29366","V",1025,"1"
"29367","V",1188,"1"
"29368","V",1017,"1"
"29369","V",1070,"1"
"29370","V",1021,"1"
"29371","V",1008,"1"
"29372","V",1027,"1"
"29373","V",1041,"1"
"29374","V",1034,"1"
"29375","C",35245,"35245"
"29376","V",1212,"1"
"29377","V",1194,"1"
"29378","V",1007,"1"
"29379","V",1017,"1"
"29380","V",1073,"1"
"29381","V",1008,"1"
"29382","V",1026,"1"
"29383","V",1041,"1"
"29384","C",35284,"35284"
